/app/Repos/pandas/asv_bench/benchmarks/algorithms.py,36,46,setup,None,[self:Any;sort:Any;dtype:Any],/app/Repos/pandas/asv_bench/benchmarks/algorithms.py,75,87,setup,None,[self:Any;keep:Any;dtype:Any]
/app/Repos/pandas/asv_bench/benchmarks/algorithms.py,55,66,setup,None,[self:Any;sort:Any;dtype:Any],/app/Repos/pandas/asv_bench/benchmarks/algorithms.py,75,87,setup,None,[self:Any;keep:Any;dtype:Any]
/app/Repos/pandas/asv_bench/benchmarks/algorithms.py,36,46,setup,None,[self:Any;sort:Any;dtype:Any],/app/Repos/pandas/asv_bench/benchmarks/algorithms.py,55,66,setup,None,[self:Any;sort:Any;dtype:Any]
/app/Repos/pandas/asv_bench/benchmarks/indexing_engines.py,34,48,setup,None,[self:Any;engine_and_dtype:Any;index_type:Any],/app/Repos/pandas/asv_bench/benchmarks/indexing_engines.py,57,70,setup,None,[self:Any;index_type:Any]
/app/Repos/pandas/asv_bench/benchmarks/io/sql.py,14,38,setup,None,[self:Any;connection:Any],/app/Repos/pandas/asv_bench/benchmarks/io/sql.py,85,104,setup,None,[self:Any]
/app/Repos/pandas/asv_bench/benchmarks/plotting.py,17,29,setup,None,[self:Any;kind:Any],/app/Repos/pandas/asv_bench/benchmarks/plotting.py,39,54,setup,None,[self:Any;kind:Any]
/app/Repos/pandas/asv_bench/benchmarks/stat_ops.py,13,23,setup,None,[self:Any;op:Any;dtype:Any;axis:Any;use_bottleneck:Any],/app/Repos/pandas/asv_bench/benchmarks/stat_ops.py,52,62,setup,None,[self:Any;op:Any;dtype:Any;use_bottleneck:Any]
/app/Repos/pandas/asv_bench/benchmarks/io/json.py,123,128,time_to_json_wide,None,[self:Any;orient:Any;frame:Any],/app/Repos/pandas/asv_bench/benchmarks/io/json.py,128,134,mem_to_json_wide,None,[self:Any;orient:Any;frame:Any]
/app/Repos/pandas/asv_bench/benchmarks/gil.py,47,67,setup,None,[self:Any;threads:Any;method:Any],/app/Repos/pandas/asv_bench/benchmarks/gil.py,279,296,setup,None,[self:Any;threads:Any]
/app/Repos/pandas/asv_bench/benchmarks/io/sql.py,14,38,setup,None,[self:Any;connection:Any],/app/Repos/pandas/asv_bench/benchmarks/io/sql.py,53,77,setup,None,[self:Any;connection:Any;dtype:Any]
/app/Repos/pandas/asv_bench/benchmarks/io/sql.py,53,77,setup,None,[self:Any;connection:Any;dtype:Any],/app/Repos/pandas/asv_bench/benchmarks/io/sql.py,85,104,setup,None,[self:Any]
/app/Repos/pandas/asv_bench/benchmarks/io/msgpack.py,10,23,setup,None,[self:Any],/app/Repos/pandas/asv_bench/benchmarks/io/hdf.py,111,123,setup,None,[self:Any;format:Any]
/app/Repos/pandas/asv_bench/benchmarks/frame_methods.py,534,545,setup,None,[self:Any],/app/Repos/pandas/asv_bench/benchmarks/reindex.py,92,112,setup,None,[self:Any;inplace:Any]
/app/Repos/pandas/asv_bench/benchmarks/io/json.py,72,117,setup,None,[self:Any;orient:Any;frame:Any],/app/Repos/pandas/asv_bench/benchmarks/io/json.py,138,183,setup,None,[self:Any]
/app/Repos/pandas/asv_bench/benchmarks/io/json.py,14,27,setup,None,[self:Any;orient:Any;index:Any],/app/Repos/pandas/asv_bench/benchmarks/io/json.py,37,50,setup,None,[self:Any;index:Any]
/app/Repos/pandas/asv_bench/benchmarks/algorithms.py,36,46,setup,None,[self:Any;sort:Any;dtype:Any],/app/Repos/pandas/asv_bench/benchmarks/algorithms.py,96,108,setup,None,[self:Any;dtype:Any]
