/app/Repos/pandas/asv_bench/benchmarks/io/sql.py,92,111,setup,None,[self:Any],/app/Repos/pandas/asv_bench/benchmarks/io/sql.py,128,147,setup,None,[self:Any;dtype:Any]
/app/Repos/pandas/asv_bench/benchmarks/io/sql.py,21,45,setup,None,[self:Any;connection:Any],/app/Repos/pandas/asv_bench/benchmarks/io/sql.py,128,147,setup,None,[self:Any;dtype:Any]
/app/Repos/pandas/asv_bench/benchmarks/io/sql.py,60,84,setup,None,[self:Any;connection:Any;dtype:Any],/app/Repos/pandas/asv_bench/benchmarks/io/sql.py,128,147,setup,None,[self:Any;dtype:Any]
/app/Repos/pandas/asv_bench/benchmarks/io/hdf.py,119,131,setup,None,[self:Any;format:Any],/app/Repos/pandas/asv_bench/benchmarks/io/stata.py,20,43,setup,None,[self:Any;convert_dates:Any]
/app/Repos/pandas/asv_bench/benchmarks/plotting.py,29,41,setup,None,[self:Any;kind:Any],/app/Repos/pandas/asv_bench/benchmarks/plotting.py,51,66,setup,None,[self:Any;kind:Any]
/app/Repos/pandas/asv_bench/benchmarks/arithmetic.py,203,223,setup,None,[self:Any],/app/Repos/pandas/asv_bench/benchmarks/io/stata.py,20,43,setup,None,[self:Any;convert_dates:Any]
/app/Repos/pandas/asv_bench/benchmarks/io/excel.py,22,34,_generate_dataframe,None,[],/app/Repos/pandas/asv_bench/benchmarks/io/stata.py,20,43,setup,None,[self:Any;convert_dates:Any]
/app/Repos/pandas/asv_bench/benchmarks/io/sql.py,21,45,setup,None,[self:Any;connection:Any],/app/Repos/pandas/asv_bench/benchmarks/io/sql.py,60,84,setup,None,[self:Any;connection:Any;dtype:Any]
/app/Repos/pandas/asv_bench/benchmarks/rolling.py,149,156,time_pairwise,None,[self:Any;window:Any;method:Any;pairwise:Any],/app/Repos/pandas/asv_bench/benchmarks/rolling.py,156,164,time_groupby,None,[self:Any;window:Any;method:Any;pairwise:Any]
/app/Repos/pandas/asv_bench/benchmarks/stat_ops.py,32,43,setup,None,[self:Any;level:Any;op:Any],/app/Repos/pandas/asv_bench/benchmarks/stat_ops.py,65,76,setup,None,[self:Any;level:Any;op:Any]
/app/Repos/pandas/asv_bench/benchmarks/hash_functions.py,50,55,setup,None,[self:Any;index:Any;N:Any],/app/Repos/pandas/asv_bench/benchmarks/hash_functions.py,68,74,setup,None,[self:Any;index:Any;N:Any]
